Data Recorder CSV-File Format
PC Time (yyyy:mm:dd/h m s ms);2020/2/5 13h45m47s
Last Sample (d h m s ms);2h4m39s796ms
Sampling Rate (h m s ms);20ms
Minimum Sampling Time (h m s ms);0ms
Average Sampling Time (h m s ms);31ms
Maximum Sampling Time (h m s ms);63ms
Channel(s);8
Description;TYPE;Color;Width;0-Axis; Lowest Value; Highest Value; Address
h1_line_speed;REAL;0;0;5;0,;286,9656372;DLD0
h1_product_len;REAL;255;0;30;14,8419323;591,5266724;DLD2
h1_tension_1_avg;REAL;65280;0;55;526,6845093;561,9533691;DDT1038
h1_on_baord_ten_raw;REAL;16711680;0;80;0,5568000078;0,6047999859;DDT1104
h1_wrap_ten;REAL;8421504;0;105;-4,879947186;0,4807486832;DDT1130
h1_std_dev;REAL;8750591;0;130;1,606152207e-002;0,3629674613;DDT1132
h1_tape_ten_vdc;REAL;26367;0;155;0,;0,;DDT1080
h1_flyer_rpm;REAL;32768;0;180;0,;459,1450195;DDT1066
Number of Samples;239400

Time;h1_line_speed;h1_product_len;h1_tension_1_avg;h1_on_baord_ten_raw;h1_wrap_ten;h1_std_dev;h1_tape_ten_vdc;h1_flyer_rpm;
0:1:19:390;57,52884674;16,11063576;544,9503174;0,5719999671;-2,993117332;0,2072611749;0,;92,04615784;
0:1:19:421;57,52884674;16,11063576;545,1654053;0,5719999671;-2,996883631;0,2063864768;0,;92,04615784;
0:1:19:453;57,52884674;16,11063576;545,3423462;0,5727999806;-3,000461102;0,205316335;0,;92,04615784;
0:1:19:483;57,52884674;16,11231041;545,4945679;0,5735999942;-3,004038811;0,2033942342;0,;92,04615784;
0:1:19:515;57,52884674;16,11231041;545,5899658;0,5744000077;-3,005357027;0,2026701421;0,;92,04615784;
0:1:19:546;57,52884674;16,11231041;545,6508789;0,5751999617;-3,005357027;0,2026701421;0,;92,04615784;
0:1:19:578;57,52884674;16,11375618;545,7329712;0,5759999752;-3,004415512;0,2034623176;0,;92,04615784;
0:1:19:608;57,52884674;16,11375618;545,8916016;0,5759999752;-3,00196743;0,2054363936;0,;92,04615784;
0:1:19:640;57,52884674;16,11375618;546,0419312;0,5759999752;-2,999519587;0,2070202231;0,;92,04615784;
0:1:19:671;57,52884674;16,11543083;546,2141113;0,5751999617;-2,997071743;0,2077969164;0,;92,04615784;
0:1:19:703;57,52884674;16,11543083;546,4666138;0,5751999617;-2,993305922;0,2078172266;0,;92,04615784;
0:1:19:733;57,52884674;16,11543083;546,6564331;0,5751999617;-2,990293026;0,2077842802;0,;92,04615784;
0:1:19:765;57,52884674;16,11710548;546,8549194;0,5744000077;-2,987844944;0,2073410004;0,;92,04615784;
0:1:19:796;57,52884674;16,11710548;546,9901733;0,5735999942;-2,986527205;0,2070836127;0,;92,04615784;
0:1:19:828;57,52884674;16,11710548;547,0639648;0,5727999806;-2,985962391;0,2069337517;0,;92,04615784;
0:1:19:858;57,52884674;16,11855125;547,0637207;0,5727999806;-2,986715317;0,2071331292;0,;92,04615784;
0:1:19:890;57,52884674;16,11855125;547,0248413;0,5719999671;-2,988598347;0,2076186836;0,;92,04615784;
0:1:19:921;57,52884674;16,11855125;547,0023193;0,5712000132;-2,991799355;0,2085725814;0,;92,04615784;
0:1:19:953;57,52884674;16,12022591;547,0588379;0,5703999996;-2,997825146;0,2101599127;0,;92,04615784;
0:1:19:983;57,52884674;16,12022591;547,1838989;0,5703999996;-3,003097773;0,211178124;0,;92,04615784;
0:1:20:15;57,52884674;16,12022591;547,3685913;0,5703999996;-3,008370161;0,212059781;0,;92,04615784;
0:1:20:46;57,52884674;16,12190056;547,6488647;0,5712000132;-3,014584064;0,2124273926;0,;92,04615784;
0:1:20:78;57,52884674;16,12190056;547,8574829;0,5712000132;-3,01910305;0,2119419724;0,;92,04615784;
0:1:20:108;57,52884674;16,12190056;548,0499878;0,5719999671;-3,023245573;0,2109918743;0,;92,04615784;
0:1:20:140;57,52884674;16,12334633;548,2114868;0,5727999806;-3,02606988;0,2101178169;0,;92,04615784;
0:1:20:171;57,52884674;16,12334633;548,333252;0,5735999942;-3,028141022;0,2093266696;0,;92,04615784;
0:1:20:203;57,52884674;16,12334633;548,4008789;0,5744000077;-3,028141022;0,2093266696;0,;92,04615784;
0:1:20:233;57,52884674;16,12502098;548,4291992;0,5744000077;-3,027387619;0,2096170634;0,;92,04615784;
0:1:20:265;57,52884674;16,12502098;548,4597168;0,5751999617;-3,02569294;0,2103435248;0,;92,04615784;
0:1:20:296;57,52884674;16,12502098;548,5148926;0,5751999617;-3,02249217;0,2111783773;0,;92,04615784;
0:1:20:328;57,52884674;16,12669563;548,6109619;0,5751999617;-3,01910305;0,2111877352;0,;92,04615784;
0:1:20:358;57,52884674;16,12669563;548,7940674;0,5744000077;-3,015713692;0,2100484967;0,;92,04615784;
0:1:20:390;57,52884674;16,12669563;549,0335693;0,5744000077;-3,012701035;0,2089838386;0,;92,04615784;
0:1:20:421;57,52884674;16,12812042;549,3336182;0,5735999942;-3,009123564;0,2071866691;0,;92,04615784;
0:1:20:453;57,52884674;16,12812042;549,5291748;0,5727999806;-3,006864309;0,2057935894;0,;92,04615784;
0:1:20:483;57,52884674;16,12812042;549,6654053;0,5727999806;-3,006110907;0,2053213269;0,;92,04615784;
0:1:20:515;57,52884674;16,12812042;549,7267456;0,5719999671;-3,006299019;0,2054401487;0,;92,04615784;
0:1:20:546;57,52884674;16,12812042;549,7540894;0,5712000132;-3,007805824;0,2060343027;0,;92,04615784;
0:1:20:578;57,52884674;16,12812042;549,7392578;0,5703999996;-3,011006832;0,2070408612;0,;92,04615784;
0:1:20:608;57,52884674;16,12812042;549,7341309;0,5703999996;-3,015526295;0,2086707056;0,;92,04615784;
0:1:20:640;57,52884674;16,12981606;549,7922974;0,5703999996;-3,021741152;0,2098475546;0,;92,04615784;
0:1:20:671;57,52884674;16,12981606;549,8847046;0,5712000132;-3,026637793;0,2097356617;0,;92,04615784;
0:1:20:703;57,52884674;16,12981606;550,0318604;0,5712000132;-3,031157255;0,2089838684;0,;92,04615784;
0:1:20:733;57,52884674;16,13149071;550,2593994;0,5719999671;-3,03643012;0,2075524479;0,;92,04615784;
0:1:20:765;57,52884674;16,13149071;550,440918;0,5727999806;-3,040008545;0,2058011144;0,;92,04615784;
0:1:20:796;57,52884674;16,13149071;550,6223145;0,5735999942;-3,042645216;0,204242453;0,;92,04615784;
0:1:20:828;57,52884674;16,1329155;550,7575073;0,5744000077;-3,043962955;0,2032715529;0,;92,04615784;
0:1:20:858;57,52884674;16,1329155;550,8438721;0,5751999617;-3,043774605;0,2034481466;0,;92,04615784;
0:1:20:890;57,52884674;16,1329155;550,8574219;0,5751999617;-3,042457104;0,2044172436;0,;92,04615784;
0:1:20:921;57,52884674;16,13461113;550,8384399;0,5751999617;-3,040762663;0,2054594159;0,;92,04615784;
0:1:20:953;57,52884674;16,13461113;550,8370361;0,5751999617;-3,03793788;0,2065533549;0,;92,04615784;
0:1:20:983;57,52884674;16,13461113;550,8562012;0,5759999752;-3,032853603;0,2077816725;0,;92,04615784;
0:1:21:15;57,52884674;16,13628578;550,9152222;0,5751999617;-3,028333902;0,208574906;0,;92,04615784;
0:1:21:46;57,52884674;16,13628578;551,0224609;0,5751999617;-3,024568319;0,2083093971;0,;92,04615784;
0:1:21:78;57,52884674;16,13628578;551,1936646;0,5744000077;-3,020426035;0,2074264288;0,;92,04615784;
0:1:21:108;57,52884674;16,13771057;551,3638306;0,5735999942;-3,017789841;0,2068032175;0,;92,04615784;
0:1:21:140;57,52884674;16,13771057;551,5319214;0,5735999942;-3,016283035;0,2062840164;0,;92,04615784;
1:24:9:78;286,9656372;403,8953552;543,1166382;0,6024000049;0,4265196621;5,530777574e-002;0,;459,1450195;
1:24:9:109;286,9656372;403,8953552;543,2062988;0,6031999588;0,4280259907;5,443410575e-002;0,;459,1450195;
1:24:9:140;286,9656372;403,9037476;543,4135132;0,6031999588;0,4295323491;5,35036698e-002;0,;459,1450195;
1:24:9:171;286,9656372;403,9037476;543,6091309;0,6024000049;0,4310387075;5,251361802e-002;0,;459,1450195;
1:24:9:203;286,9656372;403,9037476;543,9213867;0,6024000049;0,4317918718;5,130874738e-002;0,;459,1450195;
1:24:9:234;286,9656372;403,9121094;544,0802612;0,6024000049;0,4325450361;5,006344244e-002;0,;459,1450195;
1:24:9:265;286,9656372;403,9121094;544,2067261;0,6031999588;0,4336748123;4,88445051e-002;0,;459,1450195;
1:24:9:296;286,9656372;403,9121094;544,137085;0,6024000049;0,4346162677;4,86426577e-002;0,;459,1450195;
1:24:9:328;286,9656372;403,919281;544,0725708;0,6024000049;0,4342396855;4,857995734e-002;0,;459,1450195;
1:24:9:359;286,9656372;403,919281;543,7178345;0,6024000049;0,4344279766;4,824569076e-002;0,;459,1450195;
1:24:9:390;286,9656372;403,919281;543,5689087;0,6031999588;0,4346162677;4,827680066e-002;0,;459,1450195;
1:24:9:421;286,9656372;403,919281;543,3734131;0,6031999588;0,4351811409;4,836594313e-002;0,;459,1450195;
1:24:9:453;286,9656372;403,9276428;543,171936;0,6024000049;0,435369432;4,839428142e-002;0,;459,1450195;
1:24:9:484;286,9656372;403,9276428;543,1548462;0,6024000049;0,435369432;4,839428142e-002;0,;459,1450195;
1:24:9:515;286,9656372;403,9276428;543,1031494;0,6031999588;0,435369432;4,839428142e-002;0,;459,1450195;
1:24:9:546;286,9656372;403,9276428;543,1694336;0,6031999588;0,435369432;4,839428142e-002;0,;459,1450195;
1:24:9:578;286,9656372;403,9276428;543,4047241;0,6024000049;0,4348045588;4,830720276e-002;0,;459,1450195;
1:24:9:609;286,9656372;403,9276428;543,5663452;0,6024000049;0,4342396855;4,821362719e-002;0,;459,1450195;
1:24:9:640;286,9656372;403,9432068;543,5801392;0,6024000049;0,4340513945;4,818084836e-002;0,;459,1450195;
1:24:9:671;286,9656372;403,9432068;543,7005005;0,6031999588;0,4336748719;4,811308533e-002;0,;459,1450195;
1:24:9:703;286,9656372;403,9432068;543,9136963;0,6024000049;0,4334865808;4,807811975e-002;0,;459,1450195;
1:24:9:734;286,9656372;403,9432068;544,0529785;0,6024000049;0,4334865808;4,807811975e-002;0,;459,1450195;
1:24:9:765;286,9656372;403,9432068;544,2826538;0,6024000049;0,4334865808;4,807811975e-002;0,;459,1450195;
1:24:9:796;286,9656372;403,9432068;544,4146118;0,6031999588;0,4332982898;4,804243147e-002;0,;459,1450195;
1:24:9:828;286,9656372;403,9515686;544,2810669;0,6024000049;0,4329216778;4,796858877e-002;0,;459,1450195;
1:24:9:859;286,9656372;403,9515686;544,3620605;0,6024000049;0,4325450957;4,789152741e-002;0,;459,1450195;
1:24:9:890;286,9656372;403,9515686;543,9970093;0,6024000049;0,4323568046;4,785189405e-002;0,;459,1450195;
1:24:9:921;286,9656372;403,9599609;543,7052002;0,6024000049;0,4325450957;4,789152741e-002;0,;459,1450195;
1:24:9:953;286,9656372;403,9599609;543,5916138;0,6024000049;0,4323568046;4,785189405e-002;0,;459,1450195;
1:24:9:984;286,9656372;403,9599609;543,3168945;0,6024000049;0,4319802225;4,777039587e-002;0,;459,1450195;
1:24:10:15;286,9656372;403,9671326;543,253479;0,6031999588;0,4319802225;4,777039587e-002;0,;459,1450195;
1:24:10:46;286,9656372;403,9671326;543,173584;0,6031999588;0,4327333868;4,793040827e-002;0,;459,1450195;
1:24:10:78;286,9656372;403,9671326;543,1419678;0,6024000049;0,4334865808;4,807812348e-002;0,;459,1450195;
1:24:10:109;286,9656372;403,9755249;543,1741943;0,6024000049;0,4334865808;4,807812348e-002;0,;459,1450195;
1:24:10:140;286,9656372;403,9755249;543,444397;0,6031999588;0,4340513945;4,818084836e-002;0,;459,1450195;
1:24:10:171;286,9656372;403,9755249;543,3706665;0,6031999588;0,4348045588;4,830719903e-002;0,;459,1450195;
1:24:10:203;286,9656372;403,9838867;543,460022;0,6031999588;0,4355577528;4,842155054e-002;0,;459,1450195;
1:24:10:234;286,9656372;403,9838867;543,630188;0,6031999588;0,435934335;4,847435281e-002;0,;459,1450195;
1:24:10:265;286,9656372;403,9838867;543,8620605;0,6031999588;0,4366874993;4,857080802e-002;0,;459,1450195;
1:24:10:296;286,9656372;403,9910583;544,2220459;0,6031999588;0,4370640814;4,86145243e-002;0,;459,1450195;
1:24:10:328;286,9656372;403,9910583;544,3982544;0,6031999588;0,4378171861;4,869320989e-002;0,;459,1450195;
1:24:10:359;286,9656372;403,9910583;544,3728638;0,6024000049;0,4378171861;4,869320989e-002;0,;459,1450195;
1:24:10:390;286,9656372;403,9994202;544,2438354;0,6024000049;0,4378171861;4,869320989e-002;0,;459,1450195;
1:24:10:421;286,9656372;403,9994202;543,932312;0,6024000049;0,4378171861;4,869320989e-002;0,;459,1450195;
1:24:10:453;286,9656372;403,9994202;543,5413208;0,6031999588;0,4381937981;4,872816801e-002;0,;459,1450195;
1:24:10:484;286,9656372;404,0078125;543,3600464;0,6024000049;0,4381937981;4,872816801e-002;0,;459,1450195;
1:24:10:515;286,9656372;404,0078125;543,1906128;0,6024000049;0,4376289546;4,867471009e-002;0,;459,1450195;
1:24:10:546;286,9656372;404,0078125;543,121521;0,6024000049;0,4374406636;4,865545779e-002;0,;459,1450195;
1:24:10:578;286,9656372;404,0149841;543,2094727;0,6024000049;0,4370640814;4,86145243e-002;0,;459,1450195;
